accession	cluster	abundance	length_ave	score	read_count	total_bases	coverage	subsampled	coverage_final	notes	index
ERR3406284	E_fcs_Pop21	0.925264	2979221.961538461	1	63739.0508251909	15525558	5.211279387851535	0	5.211279387851535	Warning: low coverage (5.211279387851535) so distances may not be accurate	34.0
ERR3406289	E_fcs_Pop21	0.999922	2979221.961538461	1	408071.83447592304	98810514	33.16654995016704	0	33.16654995016704		4.0
ERR3406290	E_fcs_Pop1	0.999931	3077103.0825688075	1	412734.4073552555	99658850	32.38723153752894	0	32.38723153752894		3.0
ERR3406291	E_fcs_Pop10	0.778421	2982778.1142857145	1	153986.0103195739	37005918	12.406527264889029	0	12.406527264889029		11.0
ERR3406291	E_fcs_Pop2	0.220222	2911785.525641025	1	63681.790895447724	15275988	5.246261397166955	0	5.246261397166955	Warning: low coverage (5.246261397166955) so distances may not be accurate	5.0
ERR3406292	E_fcs_Pop3	0.994566	2911870.6842105263	1	92942.71127345177	22391758	7.689818823829709	0	7.689818823829709	Warning: low coverage (7.689818823829709) so distances may not be accurate	3.0
ERR3406293	K_pne_Pop1	0.986511	5418358.158371041	1	121152.44389027431	29149278	5.3797252134331695	0	5.3797252134331695	Warning: low coverage (5.3797252134331695) so distances may not be accurate	1.0
ERR3406294	E_fcs_Pop18	0.237731	2874890.379310345	1	160441.43143477535	38422514	13.364862283624584	0	13.364862283624584		16.0
ERR3406294	E_fcs_Pop21	0.737118	2979221.961538461	1	318784.81897627964	76603992	25.712750841982224	0	25.712750841982224		25.0
ERR3406295	K_gri_Pop30	0.977035	6229053.666666667	1	618120.8137977227	147656700	23.704515629741724	0	23.704515629741724		16.0
ERR3406296	K_pne_Pop17	0.628136	5478207.857142857	1	377923.0158066405	90376510	16.497459088223717	0	16.497459088223717		27.0
ERR3406299	E_fcs_Pop17	0.926416	2959104.066666667	1	1884281.4891674276	453998782	153.424405418568	1	100	Warning: high coverage (153.424405418568) so 1228149 reads were subsampled to reduce the coverage to 100	1.0
ERR3406299	K_oxy_Pop4	0.95417	6127828.846153846	1	277261.36060100165	66431822	10.84100481065103	0	10.84100481065103		10.0
ERR3406300	E_fcs_Pop7	0.999823	2978808.8571428573	1	277129.374222959	66871318	22.449012745362936	0	22.449012745362936		8.0
ERR3406301	E_fcs_Pop6	0.898434	2996392.407407407	1	180735.17492349682	43705380	14.586000115323866	0	14.586000115323866		16.0
ERR3404633	K_mic_Pop56	0.604557	6105664.0	2	406179.93138936535	80512986	13.186606075932119	0	13.186606075932119		44.0
ERR3404634	K_mic_Pop56	0.857906	6105664.0	2	5444759.7719705375	1079260282	176.76378556042388	1	100.0	Warning: high coverage (176.76378556042388) so 3080246 reads were subsampled to reduce the coverage to 100	15.0
ERR3404635	K_mic_Pop56	0.852852	6105664.0	2	6597311.200807266	1307587080	214.15968517101498	1	100	Warning: high coverage (214.15968517101498) so 3080557 reads were subsampled to reduce the coverage to 100	12.0
ERR3404636	K_mic_Pop56	0.856407	6105664.0	2	1833674.5157384987	363507636	59.53613497237974	0	59.53613497237974		25.0
ERR3404637	K_mic_Pop56	0.862031	6105664.0	2	233980.8192916961	46379678	7.596172668525488	0	7.596172668525488	Warning: low coverage (7.596172668525488) so distances may not be accurate	93.0
ERR3404657	K_mic_Pop6	0.727044	6208555.071428572	2	652158.4747474748	129127378	20.798297915442046	0	20.798297915442046		5.0
ERR3404694	E_fcs_Pop51	0.438458	3035103.285714286	2	259208.505932033	51561756	16.988468314304953	0	16.988468314304953		75.0
ERR3404697	E_fcs_Pop155	0.972876	2941182.0	2	303915.17040313664	60460884	20.5566619134756	0	20.5566619134756		82.0
ERR3404699	E_fcs_Pop96	0.713793	2707113.0	2	582930.031177713	115921466	42.82106657535167	0	42.82106657535167		32.0
ERR3404703	E_fcs_Pop87	0.999536	2763354.6666666665	2	368852.3469695447	73394240	26.55983355496411	0	26.55983355496411		88.0
ERR3404714	K_gri_Pop79	0.942533	6052464.0	2	5120626.218172943	1258957162	208.00737716077288	1	100	Warning: high coverage (208.00737716077288) so 2461752 reads were subsampled to reduce the coverage to 100	5.0
ERR3404764	E_fcs_Pop155	0.751812	2941182.0	2	247825.7015046767	60940340	20.719676647007905	0	20.719676647007905		102.0
ERR3404765	K_var_Pop89	0.66102	5500631.0	2	2115084.6971911024	521072266	94.72954393777732	0	94.72954393777732		23.0
ERR3404780	E_fcm_Pop85	0.999958	2893039.5	2	8669887.59444309	2134352928	737.7545062900109	1	100	Warning: high coverage (737.7545062900109) so 1175172 reads were subsampled to reduce the coverage to 100	0.0
ERR3404793	K_pne_Pop40	0.999971	5259357.6	2	2227844.0214738897	547782288	104.15383962482414	1	100	Warning: high coverage (104.15383962482414) so 2138993 reads were subsampled to reduce the coverage to 100	0.0
ERR3404794	E_fcm_Pop41	0.906594	2812651.8	2	429199.21887713583	105497168	37.50807974168719	0	37.50807974168719		51.0
ERR3404794	E_fcs_Pop21	0.702982	2979221.961538461	2	67241.87749125519	16532088	5.549129340958161	0	5.549129340958161	Warning: low coverage (5.549129340958161) so distances may not be accurate	34.0
ERR3404796	K_var_Pop131	0.665387	5566088.0	2	1513387.4847523787	372202518	66.8696790277121	0	66.8696790277121		42.0
ERR3404799	E_fcm_Pop143	0.932694	2759624.0	2	1151261.2548828125	282933966	102.52627386919377	1	100.0	Warning: high coverage (102.52627386919377) so 1122893 reads were subsampled to reduce the coverage to 100	16.0
ERR3404800	K_gri_Pop82	0.599999	5379362.0	2	731338.1285029649	180070074	33.47424359989159	0	33.47424359989159		31.0
ERR3404858	E_fcs_Pop97	0.866679	2895201.5	2	537380.1876784986	131711884	45.493166537804015	0	45.493166537804015		50.0
ERR3404858	K_gri_Pop32	0.0211366	6241044.333333333	2	501143.9656582175	122579814	19.64091383637557	0	19.64091383637557		4.0
ERR3404859	S_aur_Pop30	0.979463	2823209.0	2	284416.9537180638	69687842	24.68391181807652	0	24.68391181807652		22.0
ERR3404875	E_fcs_Pop116	0.705325	2952608.0	2	249790.90242112987	61283700	20.755786071161495	0	20.755786071161495		38.0
ERR3404900	E_fcs_Pop129	0.807964	3030061.0	2	111562.51023415753	27252490	8.994040053979111	0	8.994040053979111	Warning: low coverage (8.994040053979111) so distances may not be accurate	151.0
ERR3404901	K_gri_Pop48	0.876005	6085182.0	2	1645104.813575916	403280994	66.27262652127743	0	66.27262652127743		11.0
ERR3404902	K_gri_Pop48	0.999992	6085182.0	2	6162402.535050537	1512007086	248.47360128259106	1	100	Warning: high coverage (248.47360128259106) so 2480103 reads were subsampled to reduce the coverage to 100	0.0
ERR3404918	E_fcm_Pop261	0.0154083	2674652.0	2	102226.59444489697	25100718	9.38466686507254	0	9.38466686507254	Warning: low coverage (9.38466686507254) so distances may not be accurate	226.0
ERR3404918	E_fcm_Pop56	0.604741	2752973.0	2	107271.93025340178	26330968	9.564557298600459	0	9.564557298600459	Warning: low coverage (9.564557298600459) so distances may not be accurate	329.0
ERR3404924	K_pne_Pop40	0.99983	5259357.6	2	348822.1352255118	85538164	16.26399467493901	0	16.26399467493901		63.0
ERR3404932	K_gri_Pop86	0.998919	6198498.0	2	451691.5896261147	110420526	17.814077862088524	0	17.814077862088524		77.0
ERR3404939	E_fcm_Pop261	0.0364164	2674652.0	2	103972.42533050432	25481562	9.52705697787974	0	9.52705697787974	Warning: low coverage (9.52705697787974) so distances may not be accurate	226.0
ERR3404939	E_fcm_Pop56	0.812044	2752973.0	2	115781.21226953826	28384922	10.310643075685814	0	10.310643075685814		330.0
ERR3404978	E_fcm_Pop144	0.934492	2721046.0	2	2507635.245363532	611160862	224.60511950183863	1	100	Warning: high coverage (224.60511950183863) so 1116463 reads were subsampled to reduce the coverage to 100	9.0
ERR3404991	K_pne_Pop166	0.178842	5517305.0	2	772071.7662616746	186825926	33.86180861851937	0	33.86180861851937		1.0
ERR3405000	K_aer_Pop113	0.754387	5136818.0	2	120594.07728126788	29523842	5.747496212635916	0	5.747496212635916	Warning: low coverage (5.747496212635916) so distances may not be accurate	52.0
ERR3405023	K_mic_Pop78	0.925265	5854728.0	2	2861640.365244452	698869810	119.3684505924101	1	100.0	Warning: high coverage (119.3684505924101) so 2397317 reads were subsampled to reduce the coverage to 100	7.0
ERR3405025	E_fcs_Pop115	0.999974	2852583.0	2	1028547.5323197008	253002122	88.69229116208012	0	88.69229116208012		0.0
ERR3405025	K_oxy_Pop93	0.958942	6081370.0	2	268782.67928530637	65889386	10.834628710307053	0	10.834628710307053		82.0
ERR3405029	K_pne_Pop166	0.14942	5517305.0	2	1609338.639545417	390843982	70.8396548677298	0	70.8396548677298		1.0
ERR3405031	E_fcm_Pop149	0.94947	2696613.0	2	2565761.6495349975	629022126	233.2637742234425	1	100	Warning: high coverage (233.2637742234425) so 1099940 reads were subsampled to reduce the coverage to 100	10.0
ERR3405038	K_aer_Pop115	0.985158	4998009.0	2	265195.37401574804	64665240	12.93819999123651	0	12.93819999123651		71.0
ERR3405120	K_pne_Pop23	0.0588344	5746791.727272728	2	777713.0655321934	190119736	33.08276078594302	0	33.08276078594302		7.0
ERR3405125	E_fcm_Pop149	0.955242	2696613.0	2	2389277.724885095	582219196	215.90758332767808	1	100	Warning: high coverage (215.90758332767808) so 1106620 reads were subsampled to reduce the coverage to 100	3.0
ERR3405125	E_fcm_Pop311	0.0389679	2620640.0	2	2037940.9717662507	496605456	189.4977776421027	1	100	Warning: high coverage (189.4977776421027) so 1075443 reads were subsampled to reduce the coverage to 100	0.0
ERR3405150	S_aur_Pop26	0.966015	2872582.0	2	807451.1455469466	193836722	67.47822063913232	0	67.47822063913232		5.0
ERR3405157	E_fcm_Pop138	0.0810426	2338247.0	2	1930816.895776056	463511904	198.2305137139062	1	100.0	Warning: high coverage (198.2305137139062) so 974026 reads were subsampled to reduce the coverage to 100	31.0
ERR3405190	S_aur_Pop20	0.966033	2714625.5	2	75390.0203004466	18568562	6.840192873749989	0	6.840192873749989	Warning: low coverage (6.840192873749989) so distances may not be accurate	19.0
ERR3405224	P_aer_SC195_ST207	0.981315	6307926.0	2	4879023.841113179	1206192274	191.2185200016614	1	100.0	Warning: high coverage (191.2185200016614) so 2551543 reads were subsampled to reduce the coverage to 100	3.0
ERR3405226	K_aer_Pop111	0.863191	5162176.0	2	107006.66504893635	26458468	5.125448648012001	0	5.125448648012001	Warning: low coverage (5.125448648012001) so distances may not be accurate	13.0
ERR3405229	K_gri_Pop41	0.859897	5934336.5	2	186168.8663145063	45816158	7.720519050444814	0	7.720519050444814	Warning: low coverage (7.720519050444814) so distances may not be accurate	27.0
ERR3405232	K_gri_Pop21	0.999834	6388681.5	2	8679208.198990393	2131960702	333.7090293200561	1	100	Warning: high coverage (333.7090293200561) so 2600831 reads were subsampled to reduce the coverage to 100	1.0
ERR3405234	K_gri_Pop21	0.789863	6388681.5	2	643543.4192342085	158324552	24.78203867261187	0	24.78203867261187		12.0
ERR3405235	E_fcs_Pop157	0.521094	3022542.0	2	108770.39796921061	26566082	8.789317733219256	0	8.789317733219256	Warning: low coverage (8.789317733219256) so distances may not be accurate	124.0
ERR3405236	E_fcs_Pop157	0.617474	3022542.0	2	2782072.8403141364	680161168	225.02951753854867	1	100	Warning: high coverage (225.02951753854867) so 1236314 reads were subsampled to reduce the coverage to 100	6.0
ERR3405237	E_fcs_Pop157	0.279164	3022542.0	2	150178.7531702528	36712698	12.146298711481926	0	12.146298711481926		105.0
ERR3405283	E_fcm_Pop30	0.999972	2907504.777777778	2	659628.2192005243	161054826	55.392798399146606	0	55.392798399146606		0.0
ERR3405335	E_fcs_Pop126	0.977251	3039239.0	2	2975688.0156029547	717081298	235.94106880044643	1	100.0	Warning: high coverage (235.94106880044643) so 1261199 reads were subsampled to reduce the coverage to 100	6.0
ERR3405345	E_fcm_Pop80	0.716974	2807689.5	2	154994.48590381426	37384670	13.31510126030674	0	13.31510126030674		269.0
ERR3405349	K_aer_Pop20	0.391929	5165632.5	2	1663289.5894061797	399422362	77.32303101314311	0	77.32303101314311		1.0
ERR3405364	K_gri_Pop23	0.999794	6124699.5	2	245374.02218330416	58845598	9.607915947549753	0	9.607915947549753	Warning: low coverage (9.607915947549753) so distances may not be accurate	74.0
ERR3405370	K_pne_Pop140	0.906493	5465616.0	2	825591.4898926879	198488706	36.31588937093275	0	36.31588937093275		131.0
ERR3405371	K_pne_Pop140	0.904811	5465616.0	2	4565602.388084539	1097388190	200.78033107338678	1	100.0	Warning: high coverage (200.78033107338678) so 2273929 reads were subsampled to reduce the coverage to 100	45.0
ERR3405372	K_pne_Pop140	0.90463	5465616.0	2	2421497.7371409484	579997138	106.11743269194177	1	100.0	Warning: high coverage (106.11743269194177) so 2281903 reads were subsampled to reduce the coverage to 100	83.0
ERR3405374	E_fcm_Pop140	0.999981	2814824.0	2	1477679.1332395996	357332368	126.94661122684758	1	100	Warning: high coverage (126.94661122684758) so 1164016 reads were subsampled to reduce the coverage to 100	1.0
ERR3405375	E_fcm_Pop140	0.99007	2814824.0	2	403244.9884602704	97843364	34.76002904622101	0	34.76002904622101		127.0
ERR3405375	K_gri_Pop45	0.628682	6183037.0	2	173451.5987771627	41985694	6.790464621188584	0	6.790464621188584	Warning: low coverage (6.790464621188584) so distances may not be accurate	47.0
ERR3405377	E_fcm_Pop30	0.99097	2907504.777777778	2	208485.11885110597	50520114	17.375763020624444	0	17.375763020624444		148.0
ERR3405378	K_mic_Pop38	0.968683	6220399.0	2	3088879.0331831216	753995372	121.21334531755922	1	100.0	Warning: high coverage (121.21334531755922) so 2548299 reads were subsampled to reduce the coverage to 100	2.0
ERR3405379	K_mic_Pop30	0.58435	6036728.25	2	1994381.3248533907	482919494	79.9968913624694	0	79.9968913624694		5.0
ERR3405379	K_mic_Pop38	0.403811	6220399.0	2	1565067.2863989423	378808886	60.89784369137735	0	60.89784369137735		6.0
ERR3405384	K_mic_Pop4	0.99982	6284919.066666666	2	119434.07572383073	28957986	4.607535227236975	0	4.607535227236975	Warning: low coverage (4.607535227236975) so distances may not be accurate	3.0
ERR3405418	K_gri_Pop83	0.768279	6092267.0	2	742301.2126177796	181195726	29.741921357025227	0	29.741921357025227		29.0
ERR3405439	E_fcm_Pop145	0.974165	2757419.0	2	1032915.8928424686	251391070	91.16897722108972	0	91.16897722108972		60.0
ERR3405440	E_fcm_Pop145	0.990412	2757419.0	2	866009.8438783895	210786796	76.44351329993736	0	76.44351329993736		9.0
ERR3405445	S_aur_Pop25	0.960998	2745487.5	2	79964.83889671166	19308310	7.0327437294833794	0	7.0327437294833794	Warning: low coverage (7.0327437294833794) so distances may not be accurate	24.0
ERR3405472	S_aur_Pop12	0.962059	2744855.272727273	2	81827.2281750976	19702360	7.177923075129511	0	7.177923075129511	Warning: low coverage (7.177923075129511) so distances may not be accurate	11.0
ERR3405489	E_fcm_Pop30	0.998852	2907504.777777778	2	4003582.2545576184	957496732	329.31905712355183	1	100	Warning: high coverage (329.31905712355183) so 1215715 reads were subsampled to reduce the coverage to 100	1.0
ERR3405492	E_fcm_Pop148	0.994328	3052509.0	2	8468949.979095241	2025603456	663.5863992538597	1	100	Warning: high coverage (663.5863992538597) so 1276239 reads were subsampled to reduce the coverage to 100	15.0
ERR3405503	K_aer_Pop111	0.874101	5162176.0	2	6441528.826552102	1529347774	296.26029294623044	1	100	Warning: high coverage (296.26029294623044) so 2174280 reads were subsampled to reduce the coverage to 100	0.0
ERR3405503	K_aer_Pop32	0.111965	5238704.0	2	6109160.672453021	1449948194	276.776125163781	1	100	Warning: high coverage (276.776125163781) so 2207257 reads were subsampled to reduce the coverage to 100	3.0
ERR3405503	K_aer_Pop68	0.0139266	5171750.0	2	5963878.950029493	1415467030	273.69208295064533	1	100	Warning: high coverage (273.69208295064533) so 2179046 reads were subsampled to reduce the coverage to 100	2.0
ERR3405505	K_aer_Pop111	0.877241	5162176.0	2	7789754.201015905	1870943164	362.4330445145613	1	100	Warning: high coverage (362.4330445145613) so 2149294 reads were subsampled to reduce the coverage to 100	0.0
ERR3405505	K_aer_Pop32	0.109894	5238704.0	2	7387055.56851312	1773632042	338.5631335536423	1	100	Warning: high coverage (338.5631335536423) so 2181884 reads were subsampled to reduce the coverage to 100	3.0
ERR3405505	K_aer_Pop68	0.0128594	5171750.0	2	7230699.783423574	1736091018	335.68734335573066	1	100	Warning: high coverage (335.68734335573066) so 2153998 reads were subsampled to reduce the coverage to 100	2.0
ERR3405518	P_aer_SC195_ST207	0.979989	6307926.0	2	3008113.493670886	712922898	113.02017461840865	1	100.0	Warning: high coverage (113.02017461840865) so 2661572 reads were subsampled to reduce the coverage to 100	4.0
ERR3405528	K_pne_Pop27	0.574821	5611311.0	2	181413.61896838603	43611834	7.772129186922628	0	7.772129186922628	Warning: low coverage (7.772129186922628) so distances may not be accurate	35.0
ERR3405534	P_aer_SC64_ST408	0.955583	6737208.0	2	818235.4709083298	195476454	29.01446029275035	0	29.01446029275035		20.0
ERR3405540	K_gri_Pop81	0.553801	6099119.0	2	425794.65366509755	101305064	16.6097864298106	0	16.6097864298106		79.0
ERR3405554	E_fcs_Pop91	0.999951	2654664.0	2	922432.5237856786	221051730	83.2691933894459	0	83.2691933894459		2.0
ERR3405620	E_fcs_Pop56	0.99999	2766373.1666666665	2	4688170.65324165	1145413854	414.04893157641607	1	100	Warning: high coverage (414.04893157641607) so 1132274 reads were subsampled to reduce the coverage to 100	0.0
ERR3405621	E_fcs_Pop56	0.999989	2766373.1666666665	2	3997187.4382207575	970517110	350.8265340678611	1	100	Warning: high coverage (350.8265340678611) so 1139362 reads were subsampled to reduce the coverage to 100	0.0
ERR3405643	K_aer_Pop115	0.999982	4998009.0	2	2188590.6666666665	525261760	105.09420051064333	1	100	Warning: high coverage (105.09420051064333) so 2082503 reads were subsampled to reduce the coverage to 100	0.0
ERR3405643	K_var_Pop132	0.993325	5415194.0	2	1502110.6049228203	360055912	66.48993775661592	0	66.48993775661592		34.0
ERR3405644	K_gri_Pop8	0.382554	6269477.714285715	2	317621.93048262066	76210206	12.155750362800783	0	12.155750362800783		15.0
ERR3405647	E_fcs_Pop56	0.999951	2766373.1666666665	2	985318.7717842323	237461824	85.83868107936028	0	85.83868107936028		0.0
ERR3405670	K_aer_Pop114	0.997613	5726555.0	2	1151232.7231976092	246548000	43.053458842183474	0	43.053458842183474		61.0
ERR3405670	K_oxy_Pop46	0.959621	6008687.0	2	304526.4383946113	65101662	10.834590318983166	0	10.834590318983166		88.0
ERR3405703	E_fcm_Pop82	0.999935	2889354.0	2	2069865.7052085947	495153274	171.37161940004583	1	100	Warning: high coverage (171.37161940004583) so 1207822 reads were subsampled to reduce the coverage to 100	0.0
ERR3405711	K_gri_Pop23	0.81	6124699.5	2	615620.6360061549	144030604	23.51635439420334	0	23.51635439420334		65.0
ERR3405716	E_fcm_Pop82	0.615068	2889354.0	2	249748.3013419399	58810730	20.35428334499684	0	20.35428334499684		336.0
ERR3405732	S_aur_Pop31	0.971546	2720630.0	2	187254.26122037316	44559024	16.37820063735238	0	16.37820063735238		26.0
ERR3405735	K_pne_Pop50	0.919306	5505211.25	2	238408.34550923939	55477622	10.07729212934381	0	10.07729212934381		34.0
ERR3405758	K_var_Pop100	0.958613	5494265.0	2	5643225.961222478	1373786928	250.04016515402878	1	100.0	Warning: high coverage (250.04016515402878) so 2256927 reads were subsampled to reduce the coverage to 100	2.0
ERR3405768	K_var_Pop100	0.956322	5494265.0	2	1162907.2298075343	282772522	51.46685170809926	0	51.46685170809926		24.0
ERR3405778	K_pne_Pop163	0.975325	5877237.0	2	5864546.441732864	1432239532	243.6926623854032	1	100	Warning: high coverage (243.6926623854032) so 2406533 reads were subsampled to reduce the coverage to 100	4.0
ERR3405799	K_pne_Pop163	0.982052	5877237.0	2	3267560.008250825	792056546	134.7668208717804	1	100	Warning: high coverage (134.7668208717804) so 2424602 reads were subsampled to reduce the coverage to 100	7.0
ERR3405831	E_fcs_Pop146	0.932913	2743512.0	2	2721591.096784723	667007546	243.1217891520066	1	100	Warning: high coverage (243.1217891520066) so 1119435 reads were subsampled to reduce the coverage to 100	2.0
ERR3405868	E_fcs_Pop155	0.808922	2941182.0	2	134215.97816344822	32944654	11.201161301816752	0	11.201161301816752		124.0
ERR3405871	K_var_Pop36	0.015861	5806592.5	2	1118853.7158291047	273403094	47.08494594721431	0	47.08494594721431		28.0
ERR3405871	K_var_Pop40	0.0132664	5700030.0	2	1153501.2440661318	281869564	49.450540435752096	0	49.450540435752096		22.0
ERR3405881	E_fcm_Pop93	0.829931	2593821.0	2	152674.52402538533	37048000	14.28317528464763	0	14.28317528464763		280.0
ERR3405888	E_fcs_Pop155	0.978374	2941182.0	2	207758.25298722705	50422928	17.143763289725015	0	17.143763289725015		120.0
ERR3405908	K_pne_Pop45	0.0135869	5363784.75	2	587081.2666223404	141275236	26.338722112217496	0	26.338722112217496		39.0
ERR3405908	K_pne_Pop76	0.0453209	5206069.5	2	611874.848459686	147376176	28.30853026453066	0	28.30853026453066		145.0
ERR3405916	K_hua_SC1_NA	0.977812	6423964.8	2	166828.39516396157	40292394	6.2722003084450275	0	6.2722003084450275	Warning: low coverage (6.2722003084450275) so distances may not be accurate	0.0
ERR3405966	S_aur_Pop31	0.974857	2720630.0	2	1449582.8992628993	353988144	130.11256363415828	1	100	Warning: high coverage (130.11256363415828) so 1114099 reads were subsampled to reduce the coverage to 100	2.0
ERR3406002	E_fcs_Pop51	0.728672	3035103.285714286	2	227590.37353957543	55322668	18.227606375174897	0	18.227606375174897		77.0
ERR3406062	E_fcs_Pop56	0.512802	2766373.1666666665	2	63941.309494652625	15664342	5.662411054570307	0	5.662411054570307	Warning: low coverage (5.662411054570307) so distances may not be accurate	59.0
ERR3406077	E_fcs_Pop21	0.0343242	2979221.961538461	2	1287138.2811218633	313907284	105.36552430551339	1	100	Warning: high coverage (105.36552430551339) so 1221593 reads were subsampled to reduce the coverage to 100	4.0
ERR3406082	E_fcs_Pop56	0.32346	2766373.1666666665	2	256538.64401214808	62508206	22.5957245223424	0	22.5957245223424		36.0
ERR3406135	E_fcs_Pop56	0.979869	2766373.1666666665	2	9704161.574454114	2364321926	854.6648566754582	1	100	Warning: high coverage (854.6648566754582) so 1135434 reads were subsampled to reduce the coverage to 100	1.0
ERR3406140	K_pne_Pop89	0.762131	5541567.0	2	225420.0931524759	55173822	9.95635747072985	0	9.95635747072985	Warning: low coverage (9.95635747072985) so distances may not be accurate	110.0
ERR3406182	E_fcs_Pop22	0.408165	3065390.208333333	2	70473.54017634338	16944658	5.527732800194755	0	5.527732800194755	Warning: low coverage (5.527732800194755) so distances may not be accurate	22.0
ERR3406201	E_fcs_Pop155	0.766491	2941182.0	2	151847.14605252258	36658938	12.464015487650883	0	12.464015487650883		124.0
ERR3406202	K_pne_Pop134	0.238341	5181462.0	2	631411.4707362066	150604264	29.06597867551668	0	29.06597867551668		141.0
ERR3406236	K_oxy_Pop46	0.724106	6008687.0	2	213184.69336878843	51309292	8.539185349478181	0	8.539185349478181	Warning: low coverage (8.539185349478181) so distances may not be accurate	88.0
ERR3404624	E_col_Pop14	0.826803	5232497.992063492	1	3121668.7588152327	619713682	118.43553173646022	1	100	Warning: high coverage (118.43553173646022) so 2635753 reads were subsampled to reduce the coverage to 100	0.0
ERR3404625	E_col_Pop14	0.993514	5232497.992063492	1	1655026.5665927865	328555874	62.79139991995113	0	62.79139991995113		0.0
ERR3404626	E_col_Pop14	0.998976	5232497.992063492	1	128527.99717912552	25515378	4.876328292662706	0	4.876328292662706	Warning: low coverage (4.876328292662706) so distances may not be accurate	28.0
ERR3404627	E_col_Pop14	0.999878	5232497.992063492	1	751533.1956477936	149194370	28.513029575222752	0	28.513029575222752		0.0
ERR3404628	E_col_Pop14	0.929289	5232497.992063492	1	429106.7304785894	85177686	16.278589333277367	0	16.278589333277367		0.0
ERR3404643	E_col_Pop10	0.999994	5098176.319672131	1	12533143.0488297	2484570278	487.344909671501	1	100	Warning: high coverage (487.344909671501) so 2571719 reads were subsampled to reduce the coverage to 100	0.0
ERR3404644	E_col_Pop10	0.999993	5098176.319672131	1	10221341.52961356	2026074318	397.411582291116	1	100	Warning: high coverage (397.411582291116) so 2571978 reads were subsampled to reduce the coverage to 100	0.0
ERR3404645	E_col_Pop10	0.999987	5098176.319672131	1	5787527.653349475	1147319482	225.04507691758008	1	100	Warning: high coverage (225.04507691758008) so 2571719 reads were subsampled to reduce the coverage to 100	0.0
ERR3404646	E_col_Pop10	0.999989	5098176.319672131	1	6759533.884964682	1339739616	262.78801124049	1	100	Warning: high coverage (262.78801124049) so 2572238 reads were subsampled to reduce the coverage to 100	0.0
ERR3404647	E_col_Pop5	0.999978	5250600.386752137	1	4500908.283725154	892170040	169.91771879098752	1	100	Warning: high coverage (169.91771879098752) so 2648875 reads were subsampled to reduce the coverage to 100	0.0
ERR3404648	E_col_Pop5	0.986865	5250600.386752137	1	2514990.161453078	498471050	94.93600984331225	0	94.93600984331225		0.0
ERR3404649	E_col_Pop5	0.931389	5250600.386752137	1	2122586.600746645	420739116	80.13162019748688	0	80.13162019748688		0.0
ERR3404650	E_col_Pop5	0.493795	5250600.386752137	1	506002.8049641812	100299876	19.102553729487397	0	19.102553729487397		3.0
ERR3404651	E_col_Pop20	0.992764	5266551.488636363	1	9511337.487386478	1885147090	357.9471489204238	1	100	Warning: high coverage (357.9471489204238) so 2657190 reads were subsampled to reduce the coverage to 100	0.0
ERR3404652	E_col_Pop20	0.992726	5266551.488636363	1	8481043.859117974	1680773272	319.1411449459108	1	100	Warning: high coverage (319.1411449459108) so 2657458 reads were subsampled to reduce the coverage to 100	0.0
ERR3404653	E_col_Pop20	0.9924	5266551.488636363	1	5245888.616409325	1039630206	197.40245742270056	1	100	Warning: high coverage (197.40245742270056) so 2657458 reads were subsampled to reduce the coverage to 100	0.0
ERR3404654	E_col_Pop20	0.992483	5266551.488636363	1	3643520.1533959024	722072824	137.10543332919394	1	100	Warning: high coverage (137.10543332919394) so 2657458 reads were subsampled to reduce the coverage to 100	0.0
ERR3404655	E_col_Pop20	0.992356	5266551.488636363	1	4181481.3641408538	828853236	157.3806385048008	1	100	Warning: high coverage (157.3806385048008) so 2656922 reads were subsampled to reduce the coverage to 100	0.0
ERR3404657	E_col_Pop5	0.970397	5250600.386752137	1	1937684.1186560388	384087746	73.15120514010115	0	73.15120514010115		0.0
ERR3404658	E_col_Pop5	0.999823	5250600.386752137	1	1020292.7447023209	202222022	38.51407593505482	0	38.51407593505482		0.0
ERR3404659	E_col_Pop5	0.999897	5250600.386752137	1	1335568.190533858	264682904	50.41002637866426	0	50.41002637866426		0.0
ERR3404660	E_col_Pop5	0.99991	5250600.386752137	1	1399920.5831903946	277492258	52.84962434013158	0	52.84962434013158		0.0
ERR3404668	E_col_Pop49	0.983781	4814954.37037037	1	1650343.9870863599	327164192	67.9475165981343	0	67.9475165981343		0.0
ERR3404669	E_col_Pop4	0.153757	5141006.615289765	1	103202.13860587108	20460856	3.9799318559808454	0	3.9799318559808454	Warning: low coverage (3.9799318559808454) so distances may not be accurate	3.0
ERR3404670	E_col_Pop62	0.225767	4920500.263157895	1	654782.2118316732	128834948	26.183302735424686	0	26.183302735424686		3.0
ERR3404675	E_col_Pop3	0.176869	5143260.323902439	1	3021800.223759154	594206796	115.53115311673486	1	100	Warning: high coverage (115.53115311673486) so 2615571 reads were subsampled to reduce the coverage to 100	0.0
ERR3404675	E_col_Pop4	0.823118	5141006.615289765	1	5929744.862282752	1166855194	226.97017944495136	1	100	Warning: high coverage (226.97017944495136) so 2612565 reads were subsampled to reduce the coverage to 100	1.0
ERR3404688	E_col_Pop10	0.99999	5098176.319672131	1	6802421.262391261	1344974732	263.81487176310463	1	100	Warning: high coverage (263.81487176310463) so 2578482 reads were subsampled to reduce the coverage to 100	0.0
