id	cluster	assembly
SPARK_256_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_256_C1.fasta.gz
SPARK_2608_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2608_C1.fasta.gz
SPARK_2634_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2634_C1.fasta.gz
SPARK_2639_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2639_C1.fasta.gz
SPARK_2643_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2643_C2.fasta.gz
SPARK_2644_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2644_C1.fasta.gz
SPARK_2646_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2646_C2.fasta.gz
SPARK_2648_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2648_C1.fasta.gz
SPARK_2663_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2663_C1.fasta.gz
SPARK_2664_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2664_C1.fasta.gz
SPARK_2668_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2668_C1.fasta.gz
SPARK_266_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_266_C2.fasta.gz
SPARK_2686_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2686_C1.fasta.gz
SPARK_2700_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2700_C1.fasta.gz
SPARK_2709_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2709_C1.fasta.gz
SPARK_2711_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2711_C1.fasta.gz
SPARK_2724_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2724_C1.fasta.gz
SPARK_2736_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2736_C1.fasta.gz
SPARK_2770_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2770_C2.fasta.gz
SPARK_2781_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2781_C1.fasta.gz
SPARK_278_C3	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_278_C3.fasta.gz
SPARK_2799_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2799_C1.fasta.gz
SPARK_2812_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2812_C1.fasta.gz
SPARK_2831_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2831_C1.fasta.gz
SPARK_2834_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2834_C1.fasta.gz
SPARK_2836_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2836_C1.fasta.gz
SPARK_2837_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2837_C1.fasta.gz
SPARK_2839_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2839_C1.fasta.gz
SPARK_2841_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2841_C1.fasta.gz
SPARK_2850_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2850_C2.fasta.gz
SPARK_2852_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2852_C1.fasta.gz
SPARK_2891_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2891_C1.fasta.gz
SPARK_28_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_28_C1.fasta.gz
SPARK_2922_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2922_C1.fasta.gz
SPARK_292_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_292_C1.fasta.gz
SPARK_294_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_294_C1.fasta.gz
SPARK_296_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_296_C1.fasta.gz
SPARK_2_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2_C1.fasta.gz
SPARK_308_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_308_C1.fasta.gz
SPARK_315_C3	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_315_C3.fasta.gz
SPARK_336_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_336_C1.fasta.gz
SPARK_339_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_339_C1.fasta.gz
SPARK_341_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_341_C1.fasta.gz
SPARK_348_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_348_C2.fasta.gz
SPARK_358_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_358_C1.fasta.gz
SPARK_364_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_364_C1.fasta.gz
SPARK_370_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_370_C2.fasta.gz
SPARK_379_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_379_C1.fasta.gz
SPARK_411_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_411_C2.fasta.gz
SPARK_411_C3	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_411_C3.fasta.gz
SPARK_417_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_417_C1.fasta.gz
SPARK_421_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_421_C1.fasta.gz
SPARK_425_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_425_C1.fasta.gz
SPARK_436_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_436_C1.fasta.gz
SPARK_447_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_447_C1.fasta.gz
SPARK_494_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_494_C2.fasta.gz
SPARK_502_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_502_C1.fasta.gz
SPARK_511_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_511_C2.fasta.gz
SPARK_512_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_512_C2.fasta.gz
SPARK_515_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_515_C2.fasta.gz
SPARK_522_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_522_C1.fasta.gz
SPARK_526_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_526_C1.fasta.gz
SPARK_55_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_55_C2.fasta.gz
SPARK_562_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_562_C2.fasta.gz
SPARK_584_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_584_C1.fasta.gz
SPARK_604_C3	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_604_C3.fasta.gz
SPARK_61_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_61_C1.fasta.gz
SPARK_635_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_635_C1.fasta.gz
SPARK_643_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_643_C2.fasta.gz
SPARK_644_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_644_C1.fasta.gz
SPARK_649_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_649_C1.fasta.gz
SPARK_658_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_658_C1.fasta.gz
SPARK_661_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_661_C2.fasta.gz
SPARK_661_C3	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_661_C3.fasta.gz
SPARK_665_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_665_C2.fasta.gz
SPARK_66_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_66_C1.fasta.gz
SPARK_670_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_670_C1.fasta.gz
SPARK_678_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_678_C1.fasta.gz
SPARK_697_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_697_C1.fasta.gz
SPARK_699_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_699_C1.fasta.gz
SPARK_731_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_731_C1.fasta.gz
SPARK_735_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_735_C1.fasta.gz
SPARK_766_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_766_C1.fasta.gz
SPARK_768_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_768_C1.fasta.gz
SPARK_786_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_786_C1.fasta.gz
SPARK_789_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_789_C1.fasta.gz
SPARK_797_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_797_C1.fasta.gz
SPARK_799_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_799_C1.fasta.gz
SPARK_804_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_804_C1.fasta.gz
SPARK_808_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_808_C1.fasta.gz
SPARK_865_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_865_C1.fasta.gz
SPARK_866_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_866_C1.fasta.gz
SPARK_868_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_868_C1.fasta.gz
SPARK_875_C2	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_875_C2.fasta.gz
SPARK_934_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_934_C1.fasta.gz
SPARK_966_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_966_C1.fasta.gz
SPARK_983_C1	K_pne	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_983_C1.fasta.gz
SPARK_1515_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1515_C1.fasta.gz
SPARK_1673_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1673_C1.fasta.gz
SPARK_2371_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2371_C1.fasta.gz
SPARK_2379_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2379_C1.fasta.gz
SPARK_2384_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2384_C1.fasta.gz
SPARK_2626_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2626_C1.fasta.gz
SPARK_2672_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2672_C1.fasta.gz
SPARK_2822_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2822_C1.fasta.gz
SPARK_1877_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1877_C1.fasta.gz
SPARK_1903_C2	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1903_C2.fasta.gz
SPARK_2786_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2786_C1.fasta.gz
SPARK_2863_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2863_C1.fasta.gz
SPARK_280_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_280_C1.fasta.gz
SPARK_412_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_412_C1.fasta.gz
SPARK_413_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_413_C1.fasta.gz
SPARK_597_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_597_C1.fasta.gz
SPARK_104_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_104_C1.fasta.gz
SPARK_104_C2	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_104_C2.fasta.gz
SPARK_99_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_99_C1.fasta.gz
SPARK_191_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_191_C1.fasta.gz
SPARK_2034_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2034_C1.fasta.gz
SPARK_2615_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2615_C1.fasta.gz
SPARK_2714_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2714_C1.fasta.gz
SPARK_2734_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2734_C1.fasta.gz
SPARK_690_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_690_C1.fasta.gz
SPARK_2825_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2825_C1.fasta.gz
SPARK_338_C3	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_338_C3.fasta.gz
SPARK_532_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_532_C1.fasta.gz
SPARK_2858_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2858_C1.fasta.gz
SPARK_2862_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2862_C1.fasta.gz
SPARK_2871_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2871_C1.fasta.gz
SPARK_1022_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1022_C1.fasta.gz
SPARK_50_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_50_C1.fasta.gz
SPARK_118_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_118_C1.fasta.gz
SPARK_2752_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2752_C1.fasta.gz
SPARK_1773_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1773_C1.fasta.gz
SPARK_2031_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2031_C1.fasta.gz
SPARK_1788_C2	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1788_C2.fasta.gz
SPARK_416_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_416_C1.fasta.gz
SPARK_2535_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2535_C1.fasta.gz
SPARK_2712_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2712_C1.fasta.gz
SPARK_2827_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2827_C1.fasta.gz
SPARK_2853_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2853_C1.fasta.gz
SPARK_456_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_456_C1.fasta.gz
SPARK_456_C2	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_456_C2.fasta.gz
SPARK_1073_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1073_C1.fasta.gz
SPARK_1196_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1196_C1.fasta.gz
SPARK_1506_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1506_C1.fasta.gz
SPARK_159_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_159_C1.fasta.gz
SPARK_1616_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1616_C1.fasta.gz
SPARK_1724_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1724_C1.fasta.gz
SPARK_2144_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2144_C1.fasta.gz
SPARK_2261_C2	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2261_C2.fasta.gz
SPARK_2493_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2493_C1.fasta.gz
SPARK_2519_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2519_C1.fasta.gz
SPARK_2605_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2605_C1.fasta.gz
SPARK_2710_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2710_C1.fasta.gz
SPARK_2719_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2719_C1.fasta.gz
SPARK_2721_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2721_C1.fasta.gz
SPARK_2723_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2723_C1.fasta.gz
SPARK_2731_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2731_C1.fasta.gz
SPARK_2759_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2759_C1.fasta.gz
SPARK_2769_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2769_C1.fasta.gz
SPARK_2792_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2792_C1.fasta.gz
SPARK_2798_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2798_C1.fasta.gz
SPARK_2830_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2830_C1.fasta.gz
SPARK_2835_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2835_C1.fasta.gz
SPARK_2849_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2849_C1.fasta.gz
SPARK_2856_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2856_C1.fasta.gz
SPARK_432_C2	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_432_C2.fasta.gz
SPARK_711_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_711_C1.fasta.gz
SPARK_714_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_714_C1.fasta.gz
SPARK_825_C2	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_825_C2.fasta.gz
SPARK_854_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_854_C1.fasta.gz
SPARK_1532_C1	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1532_C1.fasta.gz
SPARK_1532_C2	K_qpq	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_1532_C2.fasta.gz
SPARK_2896_C1	K_qps	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2896_C1.fasta.gz
SPARK_2909_C1	K_qps	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_2909_C1.fasta.gz
SPARK_317_C1	K_qps	/lustre/scratch118/infgen/team312/ht8/coco/ref/kleb_setup/Klebsiella_assemblies/SPARK_317_C1.fasta.gz
